GMB457,소재리,10457,36.23156684,128.2423171
GMB4307,칠산(진등방면),14307,36.15869871,128.2423563
GMB4278,지2동(지2동출발방면),14278,36.19172441,128.2429601
GMB506,신당,10506,36.2355021,128.2430071
GMB4279,지2동(지2동방면),14279,36.19162639,128.2431761
GMB4280,지2동출발,14280,36.19152292,128.2432674
GMB1201,대원(산호야관광농원 앞),11201,36.27933272,128.2436356
GMB1202,대원(산호야관광농원 건너),11202,36.27929794,128.2437751
GMB1015,대원2리,11015,36.27080461,128.2443114
GMB4200,경북과학기술고등학교앞,14200,36.15896983,128.2443639
GMB4201,경북과학기술고등학교건너,14201,36.15886547,128.2447086
GMB4344,행성디지털앞,14344,36.16787394,128.2451801
GMB555,어구산입구삼거리,10555,36.3096826,128.2459982
GMB556,어구산입구(산촌리),10556,36.30992311,128.246355
GMB4033,교전,14033,36.15972603,128.2464587
GMB436,선산휴게소밑(대원2리방면),10436,36.27553359,128.2473999
GMB4257,의동입구,14257,36.15924589,128.247404
GMB437,선산휴게소밑(대원방면),10437,36.27545246,128.2474983
GMB4210,아포초등학교,14210,36.15941239,128.2476355
GMB810,포상2리,10810,36.23873336,128.2489451
GMB1217,선산휴게소,11217,36.27393132,128.2489887
GMB198,덕촌1리(봉곡방면),10198,36.2516096,128.2498662
GMB197,덕촌1리(포상2리하송방면),10197,36.25188361,128.2501067
GMB4273,주식회사 성안앞,14273,36.1658381,128.2504954
GMB4217,양산(지1동경로당방면),14217,36.18951328,128.2505418
GMB4216,양산(지2동방면),14216,36.18949536,128.250632
GMB4272,주식회사 성안앞,14272,36.16577876,128.2506469
GMB199,덕촌2리(덕촌방면),10199,36.26908081,128.2512087
GMB200,덕촌2리(선산휴게소밑방면),10200,36.26945107,128.2513588
GMB493,습례2리입구,10493,36.20823391,128.2516856
GMB1205,덕촌초등학교,11205,36.26414306,128.2531161
GMB1206,덕촌2리,11206,36.26439598,128.2531985
GMB4209,아포읍행정복지센터건너,14209,36.15962378,128.2534592
GMB4208,아포읍행정복지센터앞,14208,36.15964933,128.2540891
GMB4276,지1동,14276,36.18621291,128.2541062
GMB4277,지1동경로당,14277,36.18611782,128.2541071
GMB809,포상1리,10809,36.23979323,128.2541109
GMB195,덕촌(봉곡방면),10195,36.25889749,128.254209
GMB196,덕촌(덕촌2리방면),10196,36.2587769,128.2542912
GMB4198,아포공단관리사무소건너,14198,36.16690358,128.2545506
GMB4199,아포공단관리사무소앞,14199,36.16681967,128.2545825
GMB492,습례2리,10492,36.2103553,128.2547494
GMB4370,야동(야동인2리방면)건너,14370,36.17225603,128.254753
GMB4214,야동(야동인2리방면),14214,36.1722025,128.2549656
GMB4213,야동(아포읍방면),14213,36.17516109,128.2555182
GMB4215,야동인2리,14215,36.17511495,128.2556117
GMB4372,인3리(아포방면),14372,36.16903434,128.2564295
GMB4371,인3리(야동방면),14371,36.16907175,128.2565225
GMB491,습례1리,10491,36.21156624,128.2565544
GMB4204,아포역(아포읍행정복지센터방면),14204,36.15942591,128.2571978
GMB632,옥관2리(경로당건너),10632,36.34105318,128.257347
GMB4207,아포역(아포한마음아파트방면),14207,36.15934441,128.2573917
GMB631,옥관2리(경로당앞),10631,36.34113494,128.2574283
GMB4205,아포역(아포파출소건너),14205,36.15952409,128.2576528
GMB4206,아포역(아포파출소앞),14206,36.16026061,128.2579498
GMB4132,백모교(야동방면),14132,36.18086549,128.2594338
GMB4133,백모교(서당방면),14133,36.18087791,128.2595862
GMB4131,백모교(야동방면),14131,36.18106019,128.2596048
GMB494,습례리,10494,36.21305668,128.2600363
GMB319,봉곡(덕촌1리방면),10319,36.24842293,128.2607476
GMB318,봉곡(죽장2리방면),10318,36.24798143,128.2610061
GMB4222,예2리마을회관건너,14222,36.18933489,128.2614516
GMB4221,예2리마을회관앞,14221,36.18938583,128.2614948
GMB4220,예2리경노당,14220,36.19319009,128.262
GMB4157,서당(구암방면),14157,36.18228205,128.2624324
GMB4158,서당(구암방면),14158,36.18217007,128.2624708
GMB4156,서당(백모교방면),14156,36.18228768,128.2626272
GMB1139,봉곡,11139,36.2470923,128.2627984
GMB4211,아포한마음아파트건너,14211,36.15872805,128.2628825
GMB4212,아포한마음아파트앞,14212,36.15866842,128.2629587
GMB1145,봉곡,11145,36.2472303,128.2629789
GMB1196,아포읍 스마트시티A,11196,36.15435317,128.2637242
GMB630,옥관1리구평(옥관입구방면),10630,36.33983306,128.2637245
GMB629,옥관1리구평(옥관2리방면),10629,36.33989982,128.2637517
GMB158,내고리(북산2리방면),10158,36.22599609,128.2644727
GMB159,내고리(내고1리입구방면),10159,36.22579698,128.2645292
GMB891,횡산,10891,36.2011224,128.264792
GMB346,북산2리(예산초등학교방면),10346,36.21716694,128.2651494
GMB347,북산2리(내고리방면),10347,36.21717791,128.2652043
GMB4037,구암(새터방면),14037,36.18273461,128.2656415
GMB4036,구암(서당방면),14036,36.18364387,128.2659574
GMB4038,덕일한마음아파트후문 건너,14038,36.15735377,128.2664134
GMB4039,덕일한마음아파트후문 앞,14039,36.15689565,128.266652
GMB752,주아가라골,10752,36.2870611,128.2677099
GMB578,예산초등학교(내고2리방면),10578,36.21538684,128.2679324
GMB345,북산1리,10345,36.21069435,128.2680783
GMB577,예산초등학교(북산2리방면),10577,36.21547871,128.2684426
GMB754,죽장2리(봉곡방면),10754,36.24419023,128.2688542
GMB753,죽장2리(죽장리마을회관방면),10753,36.24406426,128.2689587
GMB929,죽장리마을회관(죽장2리방면),10929,36.2424002,128.2722642
GMB928,죽장리마을회관(선산터미널종점방면),10928,36.2421202,128.2730354
GMB4152,새터(외예리방면),14152,36.18241786,128.2736157
GMB4151,새터(구암방면),14151,36.18246812,128.2738129
GMB4874,대성2리경로당,14874,36.11713487,128.2740023
